sku,slug,model,category,parameter,value,unit,notes,url,updated
КОН-BX_Y08-499,bx-y08,BX Y08,Контроллеры YQ-серии,Внешняя память:,Max 256 Gb,,,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-499,bx-y08,BX Y08,Контроллеры YQ-серии,Внешняя память:,Max 4Gb,,,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-420,bx-y08,BX Y08,Контроллеры YQ-серии,Вывод звука:,"Есть, Jack 3.5 мм",mm,,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-456,bx-y08,BX Y08,Контроллеры YQ-серии,Количество рядов и тип хаба:,8 разъемов T75,,,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-456,bx-y08,BX Y08,Контроллеры YQ-серии,Количество рядов и тип хаба:,12 разъемов T75,,,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-559,bx-y08,BX Y08,Контроллеры YQ-серии,Конфигурация оборудования:,"Процессор dual-core 1GHz, 512MB DRAM",,,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-559,bx-y08,BX Y08,Контроллеры YQ-серии,Конфигурация оборудования:,"Программное декодирование, Процессор 1GHz, 512MB DRAM",,,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-433,bx-y08,BX Y08,Контроллеры YQ-серии,Максимальная мощность:,≤ 10 Вт,W,,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-433,bx-y08,BX Y08,Контроллеры YQ-серии,Максимальная мощность:,≤ 4 Вт,W,,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-224,bx-y08,BX Y08,Контроллеры YQ-серии,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-224,bx-y08,BX Y08,Контроллеры YQ-серии,Напряжение:,5V,V,3.5V-6V,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-224,bx-y08,BX Y08,Контроллеры YQ-серии,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-224,bx-y08,BX Y08,Контроллеры YQ-серии,Напряжение:,5V,V,4~6V,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-232,bx-y08,BX Y08,Контроллеры YQ-серии,Память:,4 Gb,,,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-232,bx-y08,BX Y08,Контроллеры YQ-серии,Память:,512 Mb,,,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-232,bx-y08,BX Y08,Контроллеры YQ-серии,Память:,1 Gb,,,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-920,bx-y08,BX Y08,Контроллеры YQ-серии,Площадь управления:,128K: 512*256,,"W≤1024, H≤512",http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-920,bx-y08,BX Y08,Контроллеры YQ-серии,Площадь управления:,"1024*192, 768*256, 512*384, 384*512, 256*768",,,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-920,bx-y08,BX Y08,Контроллеры YQ-серии,Площадь управления:,384*384,,,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-920,bx-y08,BX Y08,Контроллеры YQ-серии,Площадь управления:,"2048*128, 1024*256, 673*384, 512*512, 256*1024",,,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-558,bx-y08,BX Y08,Контроллеры YQ-серии,Поддержка датчиков:,"Температура, Температура и влажность, ИК пульт, Датчик яркости",,,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-558,bx-y08,BX Y08,Контроллеры YQ-серии,Поддержка датчиков:,"Температура, Температура и влажность, ИК, Датчик яркости",,,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-778,bx-y08,BX Y08,Контроллеры YQ-серии,Принимающие карты:,BX-V (2 шт. 50 PIN) / BX-V75 (12 шт. 15 T75) / BX-V75L,,8 шт. 15 T75,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-942,bx-y08,BX Y08,Контроллеры YQ-серии,Режим соединения:,"Ethernet, USB-port, iLEDCloud",,,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-942,bx-y08,BX Y08,Контроллеры YQ-серии,Режим соединения:,"Ethernet, USB, 3GW",,CDMA,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-942,bx-y08,BX Y08,Контроллеры YQ-серии,Режим соединения:,"Ethernet, USB-port, SD",,,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
КОН-BX_Y08-495,bx-y08,BX Y08,Контроллеры YQ-серии,Тип поддерживаемых модулей:,Полноцветные,,,http://onbon.ru/product/controllers-yq/bx-y08,2026-03-28 15:54:40
