sku,slug,model,category,parameter,value,unit,notes,url,updated
ПЕР-X_U3-456,x-u3,X U3,Передающие карты/боксы,Количество рядов и тип хаба:,3 разъема T12; 1 разъем T08,,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-456,x-u3,X U3,Передающие карты/боксы,Количество рядов и тип хаба:,8 разъемов T12; 4 разъема T08,,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-433,x-u3,X U3,Передающие карты/боксы,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-433,x-u3,X U3,Передающие карты/боксы,Максимальная мощность:,"≤ 0,6 Вт",W,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-224,x-u3,X U3,Передающие карты/боксы,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-224,x-u3,X U3,Передающие карты/боксы,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-232,x-u3,X U3,Передающие карты/боксы,Память:,2 Mb,,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-920,x-u3,X U3,Передающие карты/боксы,Площадь управления:,Один цвет 64K: 3200*16 2048*32 1344*48; Два цвета 32K: 1600*16 1024*32 672*48,,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-920,x-u3,X U3,Передающие карты/боксы,Площадь управления:,Один цвет 512*256,,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-920,x-u3,X U3,Передающие карты/боксы,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-920,x-u3,X U3,Передающие карты/боксы,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-558,x-u3,X U3,Передающие карты/боксы,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-942,x-u3,X U3,Передающие карты/боксы,Режим соединения:,USB,,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-942,x-u3,X U3,Передающие карты/боксы,Режим соединения:,"Ethernet, USB",,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-495,x-u3,X U3,Передающие карты/боксы,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
