sku,slug,model,category,parameter,value,unit,notes,url,updated
ПЕР-X_U4L-456,x-u4l,X U4L,Передающие карты/боксы,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-456,x-u4l,X U4L,Передающие карты/боксы,Количество рядов и тип хаба:,8 разъемов T12; 4 разъема T08,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-433,x-u4l,X U4L,Передающие карты/боксы,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-433,x-u4l,X U4L,Передающие карты/боксы,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-224,x-u4l,X U4L,Передающие карты/боксы,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-224,x-u4l,X U4L,Передающие карты/боксы,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-232,x-u4l,X U4L,Передающие карты/боксы,Память:,2 Mb,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-920,x-u4l,X U4L,Передающие карты/боксы,Площадь управления:,Один цвет 64K: 3200*16 2048*32 1344*48 1024*64; Два цвета 32K: 1600*16 1024*32 672*48 512*64,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-920,x-u4l,X U4L,Передающие карты/боксы,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-920,x-u4l,X U4L,Передающие карты/боксы,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-920,x-u4l,X U4L,Передающие карты/боксы,Площадь управления:,Один цвет 2048*64 1024*128 672*192 512*256; Два цвета 1024*64 512*128 336*192 256*256,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-920,x-u4l,X U4L,Передающие карты/боксы,Площадь управления:,Один цвет 3200*16 3200*32 2688*48 2048*64; Два цвета 3200*16 2048*32 1344*48 1024*64,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-558,x-u4l,X U4L,Передающие карты/боксы,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-942,x-u4l,X U4L,Передающие карты/боксы,Режим соединения:,USB,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-942,x-u4l,X U4L,Передающие карты/боксы,Режим соединения:,Ethernet,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-495,x-u4l,X U4L,Передающие карты/боксы,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
