sku,slug,model,category,parameter,value,unit,notes,url,updated
ПРИ-BX_6Q3-499,bx-6q3,BX 6Q3,Приёмные карты,Внешняя память:,Max 4Gb,,,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-420,bx-6q3,BX 6Q3,Приёмные карты,Вывод звука:,"Есть, Jack 3.5 мм",mm,,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-456,bx-6q3,BX 6Q3,Приёмные карты,Количество рядов и тип хаба:,12 разъемов T75,,,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-456,bx-6q3,BX 6Q3,Приёмные карты,Количество рядов и тип хаба:,8 разъемов T75,,,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-559,bx-6q3,BX 6Q3,Приёмные карты,Конфигурация оборудования:,"Программное декодирование, Процессор 1GHz, 512MB DRAM",,,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-368,bx-6q3,BX 6Q3,Приёмные карты,Максимальная высота:,Без ограничений,,,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-697,bx-6q3,BX 6Q3,Приёмные карты,Максимальная длина:,Без ограничений,,,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-433,bx-6q3,BX 6Q3,Приёмные карты,Максимальная мощность:,≤ 4 Вт,W,,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-224,bx-6q3,BX 6Q3,Приёмные карты,Напряжение:,5V,V,3.5V-6V,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-224,bx-6q3,BX 6Q3,Приёмные карты,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-224,bx-6q3,BX 6Q3,Приёмные карты,Напряжение:,5V,V,"4~6,5V",http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-224,bx-6q3,BX 6Q3,Приёмные карты,Напряжение:,5V,V,4~6V,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-232,bx-6q3,BX 6Q3,Приёмные карты,Память:,4 Gb,,,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-232,bx-6q3,BX 6Q3,Приёмные карты,Память:,1 Gb,,,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-232,bx-6q3,BX 6Q3,Приёмные карты,Память:,512 Mb,,,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-920,bx-6q3,BX 6Q3,Приёмные карты,Площадь управления:,"12288*32, 6144*64, 4096*96, 3072*128, 2048*192, 1024*384, 512*768, 384*1024",,,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-920,bx-6q3,BX 6Q3,Приёмные карты,Площадь управления:,384*384,,,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-920,bx-6q3,BX 6Q3,Приёмные карты,Площадь управления:,2560*1024 1280*2048 @60Hz; 2560*2048 @30Hz,Hz,,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-920,bx-6q3,BX 6Q3,Приёмные карты,Площадь управления:,384*256,,,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-920,bx-6q3,BX 6Q3,Приёмные карты,Площадь управления:,"1024*192, 768*256, 512*384, 384*512, 256*768",,,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-558,bx-6q3,BX 6Q3,Приёмные карты,Поддержка датчиков:,"Температура, Температура и влажность, ИК, Датчик яркости",,,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-558,bx-6q3,BX 6Q3,Приёмные карты,Поддержка датчиков:,"Температура, Температура и влажность, ИК пульт, Датчик яркости",,,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-778,bx-6q3,BX 6Q3,Приёмные карты,Принимающие карты:,BX-V (2 шт. 50 PIN) / BX-V75 (12 шт. 15 T75) / BX-V75L,,8 шт. 15 T75,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-942,bx-6q3,BX 6Q3,Приёмные карты,Режим соединения:,"Ethernet, USB, 3GW",,CDMA,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-942,bx-6q3,BX 6Q3,Приёмные карты,Режим соединения:,"Ethernet, USB-port, SD",,,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
ПРИ-BX_6Q3-495,bx-6q3,BX 6Q3,Приёмные карты,Тип поддерживаемых модулей:,Полноцветные,,,http://onbon.ru/product/receiving-cards/bx-6q3,2026-03-28 15:53:54
