sku,slug,model,category,parameter,value,unit,notes,url,updated
КОН-BX_6U0-456,bx-6u0,BX 6U0,Контроллеры BX-6x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08; 2 разъема T75,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-456,bx-6u0,BX 6U0,Контроллеры BX-6x,Количество рядов и тип хаба:,8 разъемов T12; 4 разъема T08,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-456,bx-6u0,BX 6U0,Контроллеры BX-6x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-433,bx-6u0,BX 6U0,Контроллеры BX-6x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-433,bx-6u0,BX 6U0,Контроллеры BX-6x,Максимальная мощность:,"≤ 0,6 Вт",W,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-224,bx-6u0,BX 6U0,Контроллеры BX-6x,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-224,bx-6u0,BX 6U0,Контроллеры BX-6x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-232,bx-6u0,BX 6U0,Контроллеры BX-6x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-920,bx-6u0,BX 6U0,Контроллеры BX-6x,Площадь управления:,Один цвет 32K: 2048*16 1024*32 512*64; Два цвета 24K: 1536*16 768*32 384*64; Три цвета 16K: 1024*16 512*32 256*64 128*128,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-920,bx-6u0,BX 6U0,Контроллеры BX-6x,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-920,bx-6u0,BX 6U0,Контроллеры BX-6x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-920,bx-6u0,BX 6U0,Контроллеры BX-6x,Площадь управления:,Один цвет 512*256,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-920,bx-6u0,BX 6U0,Контроллеры BX-6x,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-558,bx-6u0,BX 6U0,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК, Яркость",,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-558,bx-6u0,BX 6U0,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-942,bx-6u0,BX 6U0,Контроллеры BX-6x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-942,bx-6u0,BX 6U0,Контроллеры BX-6x,Режим соединения:,"Ethernet, USB",,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-495,bx-6u0,BX 6U0,Контроллеры BX-6x,Тип поддерживаемых модулей:,"Все монохромные, двухцветные, трехцветные",,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-495,bx-6u0,BX 6U0,Контроллеры BX-6x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
