sku,slug,model,category,parameter,value,unit,notes,url,updated
ПЕР-X_W2L-456,x-w2l,X W2L,Передающие карты/боксы,Количество рядов и тип хаба:,2 разъема T12; 1 разъем T08,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-433,x-w2l,X W2L,Передающие карты/боксы,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-433,x-w2l,X W2L,Передающие карты/боксы,Максимальная мощность:,≤2.5 Вт,W,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-433,x-w2l,X W2L,Передающие карты/боксы,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-224,x-w2l,X W2L,Передающие карты/боксы,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-224,x-w2l,X W2L,Передающие карты/боксы,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-232,x-w2l,X W2L,Передающие карты/боксы,Память:,2 Mb,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-232,x-w2l,X W2L,Передающие карты/боксы,Память:,4 Mb,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-920,x-w2l,X W2L,Передающие карты/боксы,Площадь управления:,Один цвет 16K: 1024*16 512*32; Два цвета 16K: 512*32 256*32,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-920,x-w2l,X W2L,Передающие карты/боксы,Площадь управления:,Один цвет 2048*128 1344*192 1024*256; Два цвета 2048*128 1344*192 1024*256,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-920,x-w2l,X W2L,Передающие карты/боксы,Площадь управления:,Один цвет 3200*16 2048*32 1344*48 1024*64; Два цвета 1600*16 1024*32 672*48 512*64,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-920,x-w2l,X W2L,Передающие карты/боксы,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-920,x-w2l,X W2L,Передающие карты/боксы,Площадь управления:,Один цвет 3200*16 3200*32 2688*48 2048*64; Два цвета 3200*16 2048*32 1344*48 1024*64,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-558,x-w2l,X W2L,Передающие карты/боксы,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-942,x-w2l,X W2L,Передающие карты/боксы,Режим соединения:,"USB, WiFi",W,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-942,x-w2l,X W2L,Передающие карты/боксы,Режим соединения:,RS232/USB ближний беспроводной,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-942,x-w2l,X W2L,Передающие карты/боксы,Режим соединения:,USB,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-942,x-w2l,X W2L,Передающие карты/боксы,Режим соединения:,Ethernet,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-495,x-w2l,X W2L,Передающие карты/боксы,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
