sku,slug,model,category,parameter,value,unit,notes,url,updated
КОН-BX_5U1_US-456,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-433,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-433,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Максимальная мощность:,≤ 1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-433,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Максимальная мощность:,≤2.5 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-224,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-232,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-232,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Память:,4 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-920,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Площадь управления:,Один цвет 3200*16 2048*32 1344*48 1024*64; Два цвета 1600*16 1024*32 672*48 512*64,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-920,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-920,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Площадь управления:,Один цвет 512*256,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-920,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*128 1344*192 1024*256; Два цвета 2048*128 1344*192 1024*256,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-558,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-942,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-942,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-942,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Режим соединения:,RS232/USB ближний беспроводной,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-495,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
