sku,slug,model,category,parameter,value,unit,notes,url,updated
ДАТ-TEMPERATUR-330,temperaturhumidity-sensor,TEMPERATURHUMIDITY SENSOR,Датчики и пульты,Время отклика:,8 c,,,http://onbon.ru/product/sensors/temperaturhumidity-sensor,2026-03-28 15:53:03
ДАТ-TEMPERATUR-800,temperaturhumidity-sensor,TEMPERATURHUMIDITY SENSOR,Датчики и пульты,Диапазон измерения влажности:,0 ~ 100% RH,%,,http://onbon.ru/product/sensors/temperaturhumidity-sensor,2026-03-28 15:53:03
ДАТ-TEMPERATUR-894,temperaturhumidity-sensor,TEMPERATURHUMIDITY SENSOR,Датчики и пульты,Диапазон температур:,-55 ℃ ~ 125 ℃,°C,,http://onbon.ru/product/sensors/temperaturhumidity-sensor,2026-03-28 15:53:03
ДАТ-TEMPERATUR-181,temperaturhumidity-sensor,TEMPERATURHUMIDITY SENSOR,Датчики и пульты,Диапазон температуры:,"-40 ~ 123,8 ℃",°C,,http://onbon.ru/product/sensors/temperaturhumidity-sensor,2026-03-28 15:53:03
ДАТ-TEMPERATUR-224,temperaturhumidity-sensor,TEMPERATURHUMIDITY SENSOR,Датчики и пульты,Напряжение:,"3 ~ 5,5V",V,,http://onbon.ru/product/sensors/temperaturhumidity-sensor,2026-03-28 15:53:03
ДАТ-TEMPERATUR-491,temperaturhumidity-sensor,TEMPERATURHUMIDITY SENSOR,Датчики и пульты,Низкое энергопотребление:,80μW,,,http://onbon.ru/product/sensors/temperaturhumidity-sensor,2026-03-28 15:53:03
ДАТ-TEMPERATUR-403,temperaturhumidity-sensor,TEMPERATURHUMIDITY SENSOR,Датчики и пульты,Точность измерения влажности:,± 3% относительной влажности,%,,http://onbon.ru/product/sensors/temperaturhumidity-sensor,2026-03-28 15:53:03
ДАТ-TEMPERATUR-943,temperaturhumidity-sensor,TEMPERATURHUMIDITY SENSOR,Датчики и пульты,Точность измерения температуры:,"± 0,4 ℃",°C,,http://onbon.ru/product/sensors/temperaturhumidity-sensor,2026-03-28 15:53:03
ДАТ-TEMPERATUR-190,temperaturhumidity-sensor,TEMPERATURHUMIDITY SENSOR,Датчики и пульты,Точность:,"± 0,5 ℃",°C,,http://onbon.ru/product/sensors/temperaturhumidity-sensor,2026-03-28 15:53:03
