sku,slug,model,category,parameter,value,unit,notes,url,updated
КОН-BX_YQ3A-499,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Внешняя память:,Max 4 Gb,,,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-420,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Вывод звука:,"Есть, Jack 3.5 мм",mm,,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-172,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Количество видео зон,2,,"1 зона 1080p, 1 зона 720p",http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-456,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Количество рядов и тип хаба:,BX-V / BX-V75 / BX-V75L,,,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-456,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Количество рядов и тип хаба:,8 разъемов T75,,,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-456,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Количество рядов и тип хаба:,4 разъема T75,,,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-559,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Конфигурация оборудования:,"Аппаратное декодирование, Процессор 1.2GHz, 1GB DRAM",,,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-433,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Максимальная мощность:,≤ 4 Вт,W,,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-224,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-224,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Напряжение:,5V,V,4~6V,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-224,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Напряжение:,5V,V,3.5V-6V,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-224,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Напряжение:,5V,V,"4~6,5V",http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-232,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Память:,4 Gb,,,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-232,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Память:,512 Mb,,,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-920,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Площадь управления:,"1280K пикселей: 1280*1024（W≤1920, H≤1024）",,,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-920,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Площадь управления:,384*256,,,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-920,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Площадь управления:,"2048*128, 1024*256, 673*384, 512*512, 256*1024",,,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-920,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Площадь управления:,1280*1024,,,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-920,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Площадь управления:,"1024*64, 512*128, 336*192, 256*256",,,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-558,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Поддержка датчиков:,"Температура, Температура и влажность, ИК пульт, Датчик яркости",,,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-558,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Поддержка датчиков:,"Температура, Температура и влажность, ИК, Датчик яркости",,,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-778,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Принимающие карты:,BX-V (2 шт. 50 PIN) / BX-V75 (12 шт. 15 T75) / BX-V75L,,8 шт. 15 T75,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-942,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Режим соединения:,"Ethernet, SD, USB, 3GW(CDMA), 4G",,CDMA,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-942,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Режим соединения:,"Ethernet, USB, 3GW",,CDMA,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
КОН-BX_YQ3A-495,bx-yq3a,BX YQ3A,Контроллеры YQ-серии,Тип поддерживаемых модулей:,Полноцветные,,,http://onbon.ru/product/controllers-yq/bx-yq3a,2026-03-28 15:54:17
