sku,slug,model,category,parameter,value,unit,notes,url,updated
КОН-BX_6E1-456,bx-6e1,BX 6E1,Контроллеры BX-6x,Количество рядов и тип хаба:,1 разъем 50PIN,,,http://onbon.ru/product/controllers-bx6/bx-6e1,2026-03-28 15:53:24
КОН-BX_6E1-456,bx-6e1,BX 6E1,Контроллеры BX-6x,Количество рядов и тип хаба:,8 разъемов T12; 4 разъема T08,,,http://onbon.ru/product/controllers-bx6/bx-6e1,2026-03-28 15:53:24
КОН-BX_6E1-456,bx-6e1,BX 6E1,Контроллеры BX-6x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx6/bx-6e1,2026-03-28 15:53:24
КОН-BX_6E1-433,bx-6e1,BX 6E1,Контроллеры BX-6x,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6e1,2026-03-28 15:53:24
КОН-BX_6E1-433,bx-6e1,BX 6E1,Контроллеры BX-6x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6e1,2026-03-28 15:53:24
КОН-BX_6E1-224,bx-6e1,BX 6E1,Контроллеры BX-6x,Напряжение:,5,,3.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6e1,2026-03-28 15:53:24
КОН-BX_6E1-224,bx-6e1,BX 6E1,Контроллеры BX-6x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6e1,2026-03-28 15:53:24
КОН-BX_6E1-232,bx-6e1,BX 6E1,Контроллеры BX-6x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx6/bx-6e1,2026-03-28 15:53:24
КОН-BX_6E1-920,bx-6e1,BX 6E1,Контроллеры BX-6x,Площадь управления:,Один цвет: 2048*256 1024*512; Два цвета: 2048*128 1024*256; Три цвета: 2048*80 1024*160,,,http://onbon.ru/product/controllers-bx6/bx-6e1,2026-03-28 15:53:24
КОН-BX_6E1-920,bx-6e1,BX 6E1,Контроллеры BX-6x,Площадь управления:,Один цвет 3200*16 3200*32 2688*48 2048*64; Два цвета 3200*16 2048*32 1344*48 1024*64,,,http://onbon.ru/product/controllers-bx6/bx-6e1,2026-03-28 15:53:24
КОН-BX_6E1-920,bx-6e1,BX 6E1,Контроллеры BX-6x,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/controllers-bx6/bx-6e1,2026-03-28 15:53:24
КОН-BX_6E1-920,bx-6e1,BX 6E1,Контроллеры BX-6x,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/controllers-bx6/bx-6e1,2026-03-28 15:53:24
КОН-BX_6E1-920,bx-6e1,BX 6E1,Контроллеры BX-6x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx6/bx-6e1,2026-03-28 15:53:24
КОН-BX_6E1-558,bx-6e1,BX 6E1,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК, Датчик яркости",,,http://onbon.ru/product/controllers-bx6/bx-6e1,2026-03-28 15:53:24
КОН-BX_6E1-558,bx-6e1,BX 6E1,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx6/bx-6e1,2026-03-28 15:53:24
КОН-BX_6E1-942,bx-6e1,BX 6E1,Контроллеры BX-6x,Режим соединения:,"Ethernet, RS232, USB, WiFi, RF, 3GPRS, 3GW(CDMA), 4G",W,CDMA,http://onbon.ru/product/controllers-bx6/bx-6e1,2026-03-28 15:53:24
КОН-BX_6E1-942,bx-6e1,BX 6E1,Контроллеры BX-6x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx6/bx-6e1,2026-03-28 15:53:24
КОН-BX_6E1-942,bx-6e1,BX 6E1,Контроллеры BX-6x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx6/bx-6e1,2026-03-28 15:53:24
КОН-BX_6E1-495,bx-6e1,BX 6E1,Контроллеры BX-6x,Тип поддерживаемых модулей:,"все монохромные, двуцветные, трехцветные",,,http://onbon.ru/product/controllers-bx6/bx-6e1,2026-03-28 15:53:24
КОН-BX_6E1-495,bx-6e1,BX 6E1,Контроллеры BX-6x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx6/bx-6e1,2026-03-28 15:53:24
