sku,slug,model,category,parameter,value,unit,notes,url,updated
ВИД-OVP_M2-652,ovp-m2,OVP M2,Видеопроцессоры,CV,2,,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-843,ovp-m2,OVP M2,Видеопроцессоры,DVI,1,,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-709,ovp-m2,OVP M2,Видеопроцессоры,HDMI,1,,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-147,ovp-m2,OVP M2,Видеопроцессоры,SDI (Модуль),1,,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-389,ovp-m2,OVP M2,Видеопроцессоры,SDI LOOP,1,,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-393,ovp-m2,OVP M2,Видеопроцессоры,VGA,1,,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-197,ovp-m2,OVP M2,Видеопроцессоры,Вес,5.18Kg,kg,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-153,ovp-m2,OVP M2,Видеопроцессоры,Видео интерфейсы:,"Входные: 2 CV, 1 DVI, 1 VGA, 1 HDMI, 1 SDI ; Выходные: 1 SDI, 1 DVI, 2 Ethernet",V,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-153,ovp-m2,OVP M2,Видеопроцессоры,Видео интерфейсы:,"Входные: 2 CV, 1 DVI, 1 VGA, 1 HDMI, SDI ; Выходные: 1 SDI, 2 DVI, 4 Ethernet",V,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-718,ovp-m2,OVP M2,Видеопроцессоры,Входное напряжение,100-240V~ 50/60Hz,V,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-321,ovp-m2,OVP M2,Видеопроцессоры,Допустимая влажность,15-85%,%,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-834,ovp-m2,OVP M2,Видеопроцессоры,Кол-во пикселей,1300K пикселей; 1280*1024 @60Hz,Hz,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-270,ovp-m2,OVP M2,Видеопроцессоры,Макс. высота,1024,,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-949,ovp-m2,OVP M2,Видеопроцессоры,Макс. длина,2048,,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-920,ovp-m2,OVP M2,Видеопроцессоры,Площадь управления:,1300K пикселей; 1280*1024 @60Hz,Hz,W≤2048; H≥1024,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-920,ovp-m2,OVP M2,Видеопроцессоры,Площадь управления:,2600K пикселей; 2560*1024 @60Hz,Hz,W≤3840; H≥1920,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-924,ovp-m2,OVP M2,Видеопроцессоры,Потребляемая мощность,≤20W,W,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-884,ovp-m2,OVP M2,Видеопроцессоры,Рабочая температура,-20—55℃,°C,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-282,ovp-m2,OVP M2,Видеопроцессоры,Размеры,482.6mm（Ш）×300mm（Г）×66.6mm（В）,mm,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-080,ovp-m2,OVP M2,Видеопроцессоры,Разъем,Кол-во,,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-990,ovp-m2,OVP M2,Видеопроцессоры,Способы управления,"Keys on Video Processor, IR controller, Ledshow software",,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
