sku,slug,model,category,parameter,value,unit,notes,url,updated
КОН-BX_5A2RF-041,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Антенна/порт:,SMA однополярная антенна,,внешняя,http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
КОН-BX_5A2RF-456,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
КОН-BX_5A2RF-433,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
КОН-BX_5A2RF-433,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Максимальная мощность:,≤ 1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
КОН-BX_5A2RF-433,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Максимальная мощность:,"≤ 0,6 Вт",W,,http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
КОН-BX_5A2RF-691,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Максимальное расстояние:,≤ 2000M,,"Для зданий, предполагаемое расстояние : ≤ 250м",http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
КОН-BX_5A2RF-224,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
КОН-BX_5A2RF-224,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
КОН-BX_5A2RF-232,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
КОН-BX_5A2RF-920,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Площадь управления:,Один цвет 512*256,,,http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
КОН-BX_5A2RF-920,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
КОН-BX_5A2RF-920,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
КОН-BX_5A2RF-558,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
КОН-BX_5A2RF-027,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Радиочастота:,433 МГц,,,http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
КОН-BX_5A2RF-942,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Режим соединения:,≤- 110dBm,,1 % ошибки,http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
КОН-BX_5A2RF-942,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
КОН-BX_5A2RF-942,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
КОН-BX_5A2RF-942,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Режим соединения:,"Ethernet, USB",,,http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
КОН-BX_5A2RF-334,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Скорость передачи:,8400 bit/с,,,http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
КОН-BX_5A2RF-560,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Скорость последовательной передачи:,57600 bit/с или 9600 bit/с,,,http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
КОН-BX_5A2RF-495,bx-5a2rf,BX 5A2RF,Контроллеры BX-5x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx5/bx-5a2rf,2026-03-28 15:52:24
